MTS,OPEN,CLOSE,HIGH,LOW,VOLUME
2018-12-14 01:16:00,3353.9,3354.9,3354.9,3353.9,3.013377
2018-12-14 01:17:00,3355,3354.9,3355,3354.9,0.07269614
2018-12-14 01:18:00,3354.9,3354.9,3354.9,3354.9,0.392002
2018-12-14 01:19:00,3354.9,3354.9,3355,3354.9,4.39310557
2018-12-14 01:20:00,3354.9,3355,3355,3354.9,14.53231911
2018-12-14 01:21:00,3354.9,3354.9,3354.9,3354.9,1.005
2018-12-14 01:22:00,3354.9,3354.9,3355,3354.9,2.14962962
2018-12-14 01:23:00,3355,3352.6,3355,3352.6,8.09614534
2018-12-14 01:24:00,3352.3,3352,3352.3,3352,2.14375485
2018-12-14 01:25:00,3352,3351.2,3352.1,3351,3.17585411
2018-12-14 01:26:00,3351.1,3351.1,3351.1,3351,3.86705092
2018-12-14 01:27:00,3351.1,3352.1,3352.1,3351.1,1.56341166
2018-12-14 01:28:00,3352.4,3351.6,3352.5,3351.1,2.86715123
2018-12-14 01:29:00,3351.6,3352.5,3352.5,3351.5,1.85278368
2018-12-14 01:30:00,3352.47128393,3352.8,3352.8,3352.47128393,12.527369
2018-12-14 01:31:00,3352.9,3353.8,3353.8,3352.9,2.14520998
2018-12-14 01:32:00,3354,3355,3355,3354,64.47718796
2018-12-14 01:33:00,3355,3355,3355,3355,25.68207362
2018-12-14 01:34:00,3355,3354.9,3355,3354.9,14.22293765
2018-12-14 01:35:00,3354.84235684,3354.9,3354.9,3354.84235684,0.163344
2018-12-14 01:36:00,3354.9,3354.8,3354.9,3354.8,0.72102442
2018-12-14 01:37:00,3354.9,3354.8,3354.9,3354.8,0.72173021
2018-12-14 01:38:00,3354.9,3354.9,3354.9,3354.8,6.14775257
2018-12-14 01:39:00,3354.9,3354.8,3354.9,3354.8,1.20198385
2018-12-14 01:40:00,3354.9,3355.3,3355.4,3354.9,6.49475272
2018-12-14 01:41:00,3355.3,3355.4,3355.4,3355.3,6.7428587
2018-12-14 01:42:00,3355.4,3355.4,3355.5,3355.4,0.45118462
2018-12-14 01:43:00,3355.5,3355.5,3355.5,3355.4,2.49444799
2018-12-14 01:44:00,3355.4,3355.4,3355.5,3355.4,2.2228419
2018-12-14 01:45:00,3355.5,3355.5,3355.5,3355.5,0.21
2018-12-14 01:46:00,3355.4,3355.4,3355.5,3355.4,2.221999
2018-12-14 01:47:00,3355.4456565,3356.1,3356.2,3355.4456565,11.38868466
2018-12-14 01:48:00,3356.2,3356.1,3356.2,3356.1,3.52549864
2018-12-14 01:49:00,3356.1,3356.2,3356.2,3356.1,12.30342567
2018-12-14 01:50:00,3356.1,3354.9,3356.12532348,3354.8,9.14469568
2018-12-14 01:51:00,3355.4,3355.4,3355.5,3355.4,4.56147524
2018-12-14 01:52:00,3354.8,3349.9,3354.8,3348.7,42.02642985
2018-12-14 01:53:00,3350,3349,3351.7,3348.7,8.75752999
2018-12-14 01:54:00,3350.6,3351,3351,3350.1,2.72374543
2018-12-14 01:55:00,3350.9,3350.6,3350.9,3350.6,3.66099715
2018-12-14 01:56:00,3350.6,3350.7,3350.7,3350.6,1.195
2018-12-14 01:57:00,3350.6,3350.6,3351,3350.6,2.44641964
2018-12-14 01:58:00,3350.9,3350,3350.9,3350,5.95663379
2018-12-14 01:59:00,3350.2,3348.5,3350.2,3348.5,7.171842
2018-12-14 02:00:00,3348.6,3348,3349.1,3348,1.94684685
2018-12-14 02:01:00,3348,3349.2,3349.2,3348,2.03706311
2018-12-14 02:02:00,3348.5,3348.5,3349.4,3348.4,0.9985034
2018-12-14 02:03:00,3348.6,3348,3349.4962038,3348,4.66038914
2018-12-14 02:04:00,3348,3344.9,3348,3344.4,60.5669914
2018-12-14 02:05:00,3344.941803,3344.9,3345,3344.9,10.85381337
2018-12-14 02:06:00,3345,3344.914209,3345,3344.914209,0.10398836
2018-12-14 02:07:00,3345,3344.9,3345,3344.9,0.85432647
2018-12-14 02:08:00,3345,3346.4,3346.4,3345,102.77600413
2018-12-14 02:09:00,3347,3347.9,3347.9,3347,0.55147723
2018-12-14 02:10:00,3347.8200735,3350.9901075,3351,3347.8200735,20.51884878
2018-12-14 02:11:00,3351,3351.4,3351.4,3351,2.83954909
2018-12-14 02:12:00,3351.3423335,3352.0467855,3352.1,3351.3423335,6.39506022
2018-12-14 02:13:00,3352.1,3352.9,3353,3352.1,2.82593
2018-12-14 02:14:00,3352.9,3352.9,3352.9,3352.9,0.00634228
2018-12-14 02:15:00,3353,3353,3353,3352.9,3.521302
2018-12-14 02:16:00,3353,3353,3353,3353,0.030702
2018-12-14 02:17:00,3352.9,3352.9558545,3352.9558545,3352.9,0.02863932
2018-12-14 02:18:00,3353,3353,3353,3352.9558545,6.72164606
2018-12-14 02:19:00,3353,3354.5,3355,3353,9.26130088
2018-12-14 02:20:00,3354.5,3354.5,3354.6,3354.5,0.53732208
2018-12-14 02:21:00,3354.5,3354.6,3354.6,3354.5,1.49604507
2018-12-14 02:22:00,3354.5410515,3354.5,3354.5410515,3354.5,0.24447282
2018-12-14 02:23:00,3354.5,3354.58154811,3354.6,3354.5,2.10501437
2018-12-14 02:24:00,3354.58154811,3354.5,3354.58154811,3354.5,0.79904236
2018-12-14 02:25:00,3354.5,3354.58154811,3354.58154811,3354.5,0.950147
2018-12-14 02:26:00,3354.55012256,3353.1,3354.6,3353,1.67211
2018-12-14 02:27:00,3353.1,3352,3353.1,3352,14.70319161
2018-12-14 02:28:00,3352.1,3352,3352.1,3352,2.33892016
2018-12-14 02:29:00,3352,3352,3352.1,3352,1.18701404
2018-12-14 02:30:00,3352,3350,3352,3350,1.32637081
2018-12-14 02:31:00,3350,3350.6,3352,3350,1.57
2018-12-14 02:32:00,3350.7,3350.7,3350.7,3350.7,1.14976049
2018-12-14 02:33:00,3350.7,3350.6,3350.7,3350.6,2.55617997
2018-12-14 02:34:00,3350.6,3351.1,3351.1,3350,6.22709607
2018-12-14 02:35:00,3351.3,3351.3,3351.38737074,3351.3,0.302
2018-12-14 02:36:00,3351.1,3351,3351.1,3351,3.27052531
2018-12-14 02:37:00,3350,3350.93615125,3350.93615125,3349.9,0.85997773
2018-12-14 02:38:00,3350.93615125,3355,3355,3350.93615125,8.30566252
2018-12-14 02:39:00,3353.5,3353.8,3353.8,3353.5,0.11
2018-12-14 02:40:00,3353.7,3353.1,3353.7,3352.7,0.38312569
2018-12-14 02:41:00,3353,3353.4,3353.5,3353,0.43018436
2018-12-14 02:42:00,3353.1,3354,3354,3353.1,1.1035558
2018-12-14 02:43:00,3354,3354.8,3355,3354,5.67595835
2018-12-14 02:44:00,3354.8,3354.8,3354.9,3354.8,3.78260221
2018-12-14 02:45:00,3354.8,3354.7,3354.8,3354.7,0.9340438
2018-12-14 02:46:00,3354.7,3354.7,3354.7,3354.7,0.38645725
2018-12-14 02:47:00,3354.70531162,3354.7,3354.70531162,3354.7,0.49507897
2018-12-14 02:48:00,3354.9,3355,3355,3354.9,3.82757333
2018-12-14 02:49:00,3354.93127096,3355,3355,3354.93127096,40.40237928
2018-12-14 02:50:00,3355,3358.8,3359.3,3354.93127096,87.52324852
2018-12-14 02:51:00,3358.9,3359.7,3359.7,3358.8034529,9.77452912
2018-12-14 02:52:00,3359.6,3356.7,3359.8,3356.7,19.91950833
2018-12-14 02:53:00,3357,3358.2,3359.7,3356.9,3.42584778
2018-12-14 02:54:00,3358.5,3358.9,3358.9,3358.5,1.19196155
2018-12-14 02:55:00,3358.8034529,3358.8,3358.8034529,3358.8,2.33352747
2018-12-14 02:56:00,3358.8,3358.8,3358.9,3358.8,1.47358001
2018-12-14 02:57:00,3358.8,3358.8,3358.9,3358.8,1.0353087
2018-12-14 02:58:00,3358.88210184,3358.8,3358.9,3358.8,3.14393499
2018-12-14 02:59:00,3358.8648464,3358.8648464,3358.9,3358.8648464,1.50445147
2018-12-14 03:00:00,3358.9,3358.9,3358.9,3358.8648464,0.34668395
2018-12-14 03:01:00,3358.8648464,3358.8,3358.88210184,3358.8,0.59320896
2018-12-14 03:02:00,3358.9,3360,3360,3358.8,6.60595783
2018-12-14 03:03:00,3360,3360,3360,3359.9218688,9.97853942
2018-12-14 03:04:00,3360,3360.3622948,3360.4,3360,1.19966263
2018-12-14 03:05:00,3360.4,3360.4,3360.4,3360.4,0.16358013
2018-12-14 03:06:00,3360.3,3360.4,3360.4,3360.3,1.56807276
2018-12-14 03:07:00,3360.3,3358.4,3360.38676853,3358.4,5.38193638
2018-12-14 03:08:00,3358.46648297,3358.5,3358.8,3358.3,8.73515569
2018-12-14 03:09:00,3358.3,3358.4,3358.4,3358.3,1.17869252
2018-12-14 03:10:00,3358.3,3358.3,3358.3,3358.3,2.0196205
2018-12-14 03:11:00,3358.3,3358.35352499,3358.35352499,3358.3,0.7903
2018-12-14 03:12:00,3358.3,3358.3,3358.3,3358.3,1.35399999
2018-12-14 03:13:00,3358.4,3355.5,3358.4,3355.4,27.85160268
2018-12-14 03:14:00,3355.4,3355.4,3355.4,3355.4,0.05
2018-12-14 03:15:00,3355.5,3355.4,3355.6,3355.4,0.86175628
2018-12-14 03:16:00,3355.49152268,3355.49152268,3355.49152268,3355.49152268,0.15232167
2018-12-14 03:17:00,3355.49152268,3356.4,3356.4,3355.49152268,10.36788483
2018-12-14 03:18:00,3356.4,3359.67373606,3362.16045753,3356.4,47.97421346
2018-12-14 03:19:00,3358.9,3358,3358.9,3357.86521136,0.81187391
2018-12-14 03:20:00,3358,3357.18701459,3358.1,3357.1,0.42449241
2018-12-14 03:21:00,3357.2,3356.28275224,3357.2,3356.28275224,0.09884771
2018-12-14 03:22:00,3356.28275224,3356.2,3356.6,3356.2,0.88659464
2018-12-14 03:23:00,3356.2177101,3356.2,3356.3,3356.2,2.77340747
2018-12-14 03:24:00,3356.2,3356.2,3356.3,3356.2,1.10068909
2018-12-14 03:25:00,3356.2,3356.2,3356.2177101,3356.2,1.75834798
2018-12-14 03:26:00,3356.2,3356.2,3356.2,3356.2,0.039
2018-12-14 03:27:00,3356.20076134,3356.2151328,3356.2151328,3356.2,0.55950782
2018-12-14 03:28:00,3356.2151328,3356.2,3356.3,3356.2,2.59022615
2018-12-14 03:29:00,3356.2,3356.2,3356.2,3356.2,5
2018-12-14 03:30:00,3356.3,3356.2,3356.3,3356.2,0.45711208
2018-12-14 03:31:00,3356.2,3355.8,3356.2,3355.8,28.47456861
2018-12-14 03:32:00,3355.4,3354.8,3355.4,3354.05340768,3.04194249
2018-12-14 03:33:00,3354.8,3354.73151936,3354.8,3354.73151936,1.85639465
2018-12-14 03:34:00,3354.73151936,3354.8,3354.8,3354.73151936,5.49930823
2018-12-14 03:35:00,3354.8,3356.3,3356.3,3354.73151936,3.21634316
2018-12-14 03:36:00,3356.3,3355.6,3356.3,3355.5,2.29721683
2018-12-14 03:37:00,3355.6,3355.3,3357.9,3355.2,8.69561197
2018-12-14 03:38:00,3356.3,3357.4,3357.9,3355.2,6.75403897
2018-12-14 03:39:00,3357.5,3357.4,3357.7,3357.3,1.54133778
2018-12-14 03:40:00,3357.4,3357.9,3358,3357.4,1.50518569
2018-12-14 03:41:00,3358,3358,3358,3357.97337775,1.77541603
2018-12-14 03:42:00,3357.9,3357.4086708,3357.9,3357.4086708,2.2160198
2018-12-14 03:43:00,3357.4086708,3357.458118,3357.5,3357.4,7.34457876
2018-12-14 03:44:00,3357.3,3357.8,3358,3357.3,5.0112381
2018-12-14 03:45:00,3357.4,3357.5,3357.5,3357.3,1.3
2018-12-14 03:46:00,3357.3,3348.5,3357.3,3347.4,49.36095914
2018-12-14 03:47:00,3349.3,3348.6,3349.7,3348.6,1.40890058
2018-12-14 03:48:00,3348.6,3348.5,3349.4,3348.5,7.38510066
2018-12-14 03:49:00,3348.5,3345.9,3348.5,3344.9,30.57916287
2018-12-14 03:50:00,3346.7,3345.16521849,3346.7,3344.9,15.76442088
2018-12-14 03:51:00,3345.1,3341.1,3345.1,3341,74.35845254
2018-12-14 03:52:00,3341.1,3342.7,3342.8,3341.1,6.55572466
2018-12-14 03:53:00,3342.8,3342.7,3343.1,3342.7,2.30504054
2018-12-14 03:54:00,3342.8,3343,3343.4,3342.8,4.15290722
2018-12-14 03:55:00,3343.1,3330,3343.1,3329.5,731.02335341
2018-12-14 03:56:00,3329.9,3334,3334.78474,3326.1,99.30504474
2018-12-14 03:57:00,3334.2,3335.19510817,3335.5,3334.1684915,3.68204034
2018-12-14 03:58:00,3335.19510817,3335.4207794,3335.4207794,3335.1,36.0065557
2018-12-14 03:59:00,3335.312953,3336.7,3336.7,3335.312953,15.04931726
2018-12-14 04:00:00,3338.2,3338.58017662,3339.2,3338.1,19.90544177
2018-12-14 04:01:00,3338.3,3338.3,3338.4,3338.3,16.39836219
2018-12-14 04:02:00,3338.3,3336.6,3338.3,3336.5,24.16105981
2018-12-14 04:03:00,3336.6,3334.8,3336.6,3326.0692255,66.0828672
2018-12-14 04:04:00,3335,3337.8,3339.1,3335,9.83068765
2018-12-14 04:05:00,3339.7,3343.8,3346.008288,3337.79032732,20.35186261
2018-12-14 04:06:00,3344.2,3353.6,3357.1,3344.2,39.73918291
2018-12-14 04:07:00,3353.5,3358.7,3362,3353.5,20.67901504
2018-12-14 04:08:00,3358.2,3350,3358.4,3350,37.81042425
2018-12-14 04:09:00,3350,3352.8,3355.7,3350,37.18075678
2018-12-14 04:10:00,3353,3355.2,3355.2,3353,9.04005923
2018-12-14 04:11:00,3354.4,3354.3,3355.4,3354.3,6.37177155
2018-12-14 04:12:00,3354.3,3355.5,3355.5,3354.3,2.75034223
2018-12-14 04:13:00,3355.3,3359,3360,3355.3,6.3799716
2018-12-14 04:14:00,3358.7,3356.8,3359.4,3355.2,7.7902208
2018-12-14 04:15:00,3356.1,3357.9,3359.7,3356.1,1.2859204
2018-12-14 04:16:00,3357.8,3357.8,3357.8,3357.8,0.2
2018-12-14 04:17:00,3358.3,3358.67522863,3358.7,3358.3,2.07744983
2018-12-14 04:18:00,3358.7,3358.67522863,3358.7,3358.6,3.82234381
2018-12-14 04:19:00,3358.7,3359.7,3360,3358.7,19.8509215
2018-12-14 04:20:00,3359.69116185,3359.6,3359.7,3359.6,3.291897
2018-12-14 04:21:00,3359.7,3360,3360,3359.6,3.1872201
2018-12-14 04:22:00,3360,3358.2,3360,3358.2,3.7533417
2018-12-14 04:23:00,3358.22370275,3355.5,3358.3,3355.5,11.48646474
2018-12-14 04:24:00,3355.5,3355.4,3355.5,3352.2,15.04656141
2018-12-14 04:25:00,3352.3,3352.3,3352.3,3352.3,0.01
2018-12-14 04:26:00,3352.3,3353.9,3353.9,3352.3,1.32580264
2018-12-14 04:27:00,3354,3354.1,3354.1,3354,0.39399999
2018-12-14 04:28:00,3354.1,3355.6,3355.6,3354.1,6.73153509
2018-12-14 04:29:00,3355.6,3356,3356,3355.6,1.97889733
2018-12-14 04:30:00,3356.3,3356.4,3356.4,3356.25184596,4.02901866
2018-12-14 04:31:00,3356.4,3356.3,3356.6,3356.3,5.90046742
2018-12-14 04:32:00,3356.4,3356.4,3356.4,3356.4,0.065
2018-12-14 04:33:00,3356.4,3356.9,3356.9,3356.4,6.02398831
2018-12-14 04:34:00,3356.9,3356.9,3356.9,3356.9,0.596
2018-12-14 04:35:00,3356.8164343,3356.9,3356.9,3356.8164343,0.2771334
2018-12-14 04:36:00,3356.8,3356.8,3356.9,3356.8,0.95415135
2018-12-14 04:37:00,3356.9,3359,3360,3356.9,10.88772801
2018-12-14 04:38:00,3359.1,3358.1,3360,3358.1,12.02224327
2018-12-14 04:39:00,3358.18494337,3358.2,3358.2,3358.1,0.89515615
2018-12-14 04:40:00,3358.1,3357,3358.1,3356.3,3.6472937
2018-12-14 04:41:00,3356.6,3358,3358,3356.4,12.83405169
2018-12-14 04:42:00,3356.4,3356.4,3356.9,3356.3,2.93480897
2018-12-14 04:43:00,3356.4,3356.4,3356.4,3356.3,6.88801555
2018-12-14 04:44:00,3356.3,3356.3,3356.3,3356.3,0.6689303
2018-12-14 04:45:00,3356.4,3356.4,3356.4,3356.3,12.9779
2018-12-14 04:46:00,3356.3,3356.3,3356.4,3356.3,6.1379
2018-12-14 04:47:00,3356.4,3356.4,3356.4,3356.3,1.19620843
2018-12-14 04:48:00,3356.4,3356.94489755,3357,3356.4,7.93306916
2018-12-14 04:49:00,3356.94489755,3356.9,3357,3356.9,6.16315881
2018-12-14 04:50:00,3356.9,3357,3357,3356.9,2.29075242
2018-12-14 04:51:00,3356.94489755,3356.9,3357,3356.9,5.06042747
2018-12-14 04:52:00,3357,3356.9,3357,3356.9,0.050082
2018-12-14 04:53:00,3357,3357.3,3357.4,3357,4.54790048
2018-12-14 04:54:00,3357.3,3357.3,3357.3,3357.3,1.08748
2018-12-14 04:55:00,3357.4,3360,3360,3357.3,5.32074209
2018-12-14 04:56:00,3359.84196265,3359.8,3359.9,3359.8,0.62341172
2018-12-14 04:57:00,3359.8,3364.2,3366.1,3359.8,42.58306771
2018-12-14 04:58:00,3364.2,3363.7,3364.2,3363.1,4.72891529
2018-12-14 04:59:00,3363.6,3363.6,3363.7,3363.6,0.05290889
2018-12-14 05:00:00,3363.7,3362,3363.7,3362,0.36037211
2018-12-14 05:01:00,3362,3362.1,3362.1,3362,0.35664224
2018-12-14 05:02:00,3362,3362,3362,3362,0.667131
2018-12-14 05:03:00,3362.1,3361.8,3362.1,3361.8,5.67471227
2018-12-14 05:04:00,3359.3,3357.8,3359.3,3357.8,0.48442959
2018-12-14 05:05:00,3357.8,3359.1,3359.1,3357.8,0.80338125
2018-12-14 05:06:00,3359,3359,3359.1,3359,1.92805
2018-12-14 05:07:00,3359,3358.59599081,3359.1,3357.01589995,1.17116735
2018-12-14 05:08:00,3357.9,3356.7,3359.1,3356.7,4.60544115
2018-12-14 05:09:00,3356.3,3355.6,3356.4,3354.19430913,25.25344833
2018-12-14 05:10:00,3355.6,3351.9985416,3355.6,3351.2,32.72135293
2018-12-14 05:11:00,3351.3,3351.4,3351.4701408,3351.3,0.31692154
2018-12-14 05:12:00,3351.4,3349.7968716,3351.4,3347.9,13.21150351
2018-12-14 05:13:00,3349.7968716,3349.7,3350.1,3349.7,6.32525782
2018-12-14 05:14:00,3350.1,3350.7,3350.7656064,3350.061072,6.45392655
2018-12-14 05:15:00,3350.7,3350.7,3350.7,3350.7,0.589754
2018-12-14 05:16:00,3350.7,3350.7,3350.7,3350.7,0.119483
2018-12-14 05:17:00,3350.7,3350.6,3350.73097642,3350.6,0.23479507
2018-12-14 05:18:00,3350.7,3350.7,3350.7,3350.6,1.95468104
2018-12-14 05:19:00,3350.6,3350.6,3350.6,3350.6,0.045751
2018-12-14 05:20:00,3350.7,3350.7,3350.7,3350.7,0.005
2018-12-14 05:21:00,3350.6,3350.6,3350.6,3350.6,0.410143
2018-12-14 05:22:00,3350.6,3350.7,3350.7,3350.6,0.770684
2018-12-14 05:23:00,3350.7,3350.7,3350.7,3350.6,1.97882441
2018-12-14 05:24:00,3350.7,3350.7,3350.7,3350.6,13.12312756
2018-12-14 05:25:00,3350.7,3350.6,3350.7,3350.6,3.07420252
2018-12-14 05:26:00,3350.7,3350.6,3350.7,3350.6,0.01744389
2018-12-14 05:27:00,3350.6,3350.7,3350.7,3350.6,1.00348974
2018-12-14 05:28:00,3350.7,3350.7,3350.8,3350.6,7.2025305
2018-12-14 05:29:00,3350.7,3350.6,3350.7,3350.6,0.016128
2018-12-14 05:30:00,3350.7,3349.7,3350.7,3349.7,27.59535181
2018-12-14 05:31:00,3349.7,3343.9,3349.7,3343.2,10.34882158
2018-12-14 05:32:00,3343.8,3343.69936824,3343.8,3343.3,3.9445201
2018-12-14 05:33:00,3343.69936824,3344.2,3344.7,3343.6,2.32490153
2018-12-14 05:34:00,3344.2,3343.3,3344.2,3343.13497364,3.89322187
2018-12-14 05:35:00,3343.2,3343.2,3343.3,3343.2,0.14726421
2018-12-14 05:36:00,3343.3,3346,3346,3343.3,5.24556309
2018-12-14 05:37:00,3346.06445057,3347,3347,3346,0.31195292
2018-12-14 05:38:00,3347,3348.2,3349,3346.9,14.54319481
2018-12-14 05:39:00,3347.9,3347.9,3347.9,3347.9,0.097219
2018-12-14 05:40:00,3347.9,3347.9,3347.98144904,3347.9,3.06923707
2018-12-14 05:41:00,3347.2,3346.9,3347.3,3346.9,1.49769746
2018-12-14 05:42:00,3346.9,3346,3346.9,3345.9,4.26838272
2018-12-14 05:43:00,3346,3340,3346,3331,246.34749846
2018-12-14 05:44:00,3340,3339.8,3340,3336.8,37.72970845
2018-12-14 05:45:00,3339.8,3339.7,3339.8,3339.7,0.571071
2018-12-14 05:46:00,3339.72220003,3339.94768934,3339.94768934,3339.72220003,0.45812312
2018-12-14 05:47:00,3339.9,3339.8,3340,3339.7,62.95342467
2018-12-14 05:48:00,3339.8,3339.83494469,3339.9,3339.8,3.43098427
2018-12-14 05:49:00,3339.8,3339.5,3339.8,3339.3,32.78504325
2018-12-14 05:50:00,3339.4,3339.6,3339.7,3339.38396606,3.17055602
2018-12-14 05:51:00,3339.6,3335.2,3339.6,3335.2,38.94564154
2018-12-14 05:52:00,3335.2,3326.1,3335.3,3326.1,92.40536049
2018-12-14 05:53:00,3326.1,3327.9,3328,3318.5,136.31368314
2018-12-14 05:54:00,3327.99675581,3333,3336.2,3327.9,48.84483082
2018-12-14 05:55:00,3333.9,3333,3333.9,3330.70262755,8.23977988
2018-12-14 05:56:00,3333,3338.5,3338.5,3333,15.5433025
2018-12-14 05:57:00,3336.60219364,3337.7,3338.6,3336.60219364,4.90580029
2018-12-14 05:58:00,3337.72938603,3337.8,3337.8,3337.7,9.44767545
2018-12-14 05:59:00,3337.8,3337.7,3337.8,3337.7,2.33656187
2018-12-14 06:00:00,3337.8,3337.7,3337.8,3337.7,13.32118487
2018-12-14 06:01:00,3336.26403592,3336.2,3336.3,3336.2,10.47201322
2018-12-14 06:02:00,3336.2,3332.9,3336.26403592,3330.1,16.65718279
2018-12-14 06:03:00,3332.8,3332.7,3332.8,3331.8,1.77611502
